TagID;Date;Time;X;Y;Z;Activity;Depth;Temp. (?C);location-lat;location-lon;height-msl;ground-speed;satellites;hdop;signal-strength;Sensor Raw;Battery (V);Metadata
A1_S1;2025/05/21;21:10:49.000;-0.500;0.313;-0.125;Active/Dry;0.00;29.0;;;;;;;;1000;4.18;
A1_S1;2025/05/21;21:10:49.040;-0.063;0.000;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:49.080;-1.188;1.438;0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:49.120;-0.188;0.313;-0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:49.160;-0.188;2.063;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:49.200;0.625;1.250;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:49.240;0.313;1.188;-0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:49.280;0.313;0.750;-0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:49.320;0.313;0.750;-0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:49.360;0.313;0.938;-0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:49.400;0.313;1.000;-0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:49.440;0.250;1.000;-0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:49.480;0.375;0.688;-0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:49.520;0.313;0.938;-0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:49.560;0.313;1.063;-0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:49.600;0.375;0.813;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:49.640;0.313;0.750;-0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:49.680;0.375;1.000;-0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:49.720;0.375;1.000;-0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:49.760;0.438;0.875;-0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:49.800;0.250;0.750;-0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:49.840;0.313;1.063;-0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:49.880;0.375;0.938;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:49.920;0.500;1.000;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:49.960;0.438;0.875;-0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:50.000;0.563;0.813;0.000;Active/Dry;0.00;28.9;;;;;;;;0993;;
A1_S1;2025/05/21;21:10:50.040;0.375;0.625;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:50.080;0.313;0.938;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:50.120;0.313;1.000;0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:50.160;0.375;0.875;-0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:50.200;0.188;0.688;-0.188;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:50.240;0.438;0.813;0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:50.280;0.375;0.813;0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:50.320;0.375;1.063;-0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:50.360;0.188;0.813;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:50.400;0.250;1.000;0.188;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:50.440;0.000;1.063;0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:50.480;0.313;1.000;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:50.520;0.375;1.188;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:50.560;0.125;0.938;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:50.600;0.063;0.938;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:50.640;-0.063;1.000;-0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:50.680;0.438;0.938;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:50.720;0.188;0.938;-0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:50.760;-0.188;0.438;0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:50.800;-0.375;1.125;0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:50.840;-0.063;0.313;-0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:50.880;-0.188;0.625;-0.438;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:50.920;-0.688;1.000;-0.938;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:50.960;-0.688;1.938;-0.938;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:51.000;-0.500;0.750;-0.438;Active/Dry;0.00;29.0;;;;;;;;0992;;
A1_S1;2025/05/21;21:10:51.040;-0.688;0.063;-0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:51.080;-0.938;0.625;0.250;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:51.120;-0.500;0.688;-0.250;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:51.160;-0.375;0.438;-0.188;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:51.200;-0.563;0.563;-0.500;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:51.240;-0.688;0.750;-0.375;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:51.280;-0.688;0.750;-0.438;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:51.320;-0.563;0.750;-0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:51.360;-0.563;0.688;-0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:51.400;-0.500;0.688;-0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:51.440;-0.563;0.688;-0.375;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:51.480;-0.625;0.750;-0.438;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:51.520;-0.563;0.688;-0.438;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:51.560;-0.625;0.688;-0.500;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:51.600;-0.625;0.688;-0.438;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:51.640;-0.438;0.563;-0.438;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:51.680;-0.438;0.625;-0.375;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:51.720;-0.563;0.688;-0.375;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:51.760;-0.563;0.688;-0.375;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:51.800;-0.750;0.813;-0.438;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:51.840;-0.563;0.625;-0.375;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:51.880;-0.438;0.688;-0.375;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:51.920;-0.688;0.375;-0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:51.960;-0.688;0.813;-0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:52.000;-0.563;0.813;-0.438;Active/Dry;0.00;29.0;;;;;;;;0992;;
A1_S1;2025/05/21;21:10:52.040;-0.938;0.625;-0.500;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:52.080;-0.375;0.563;-0.438;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:52.120;-0.563;0.563;-0.500;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:52.160;-0.625;0.688;-0.375;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:52.200;-0.563;0.438;-0.188;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:52.240;-0.313;0.375;-0.188;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:52.280;-0.688;0.813;-0.500;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:52.320;-0.750;0.938;-0.563;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:52.360;-0.500;0.750;-0.500;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:52.400;-0.500;0.750;-0.375;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:52.440;-0.625;0.688;-0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:52.480;-0.563;0.625;-0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:52.520;-0.563;0.625;-0.375;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:52.560;-0.563;0.750;-0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:52.600;-0.563;0.625;-0.438;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:52.640;-0.500;0.688;-0.500;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:52.680;-0.563;0.750;-0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:52.720;-0.500;0.688;-0.438;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:52.760;-0.563;0.688;-0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:52.800;-0.563;0.625;-0.375;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:52.840;-0.500;0.750;-0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:52.880;-0.563;0.688;-0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:52.920;-0.563;0.750;-0.438;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:52.960;-0.438;0.625;-0.625;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:53.000;-0.750;0.688;-0.125;Active/Dry;0.00;29.0;;;;;;;;0993;;
A1_S1;2025/05/21;21:10:53.040;-0.438;0.750;-0.250;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:53.080;-0.500;0.750;-0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:53.120;-0.625;0.813;-0.250;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:53.160;-0.563;0.750;-0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:53.200;-0.563;0.625;-0.375;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:53.240;-0.688;0.563;-0.375;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:53.280;-0.750;0.688;-0.438;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:53.320;-0.563;0.188;-0.438;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:53.360;-0.313;0.375;-0.625;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:53.400;-1.375;1.125;-0.625;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:53.440;-0.813;0.688;0.188;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:53.480;-0.313;0.313;0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:53.520;-0.563;0.438;0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:53.560;-1.063;1.125;0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:53.600;-0.438;0.438;-0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:53.640;-1.313;1.000;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:53.680;-0.313;0.313;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:53.720;0.063;0.000;-0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:53.760;-2.813;3.376;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:53.800;0.063;0.000;-0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:53.840;-1.563;1.125;-0.188;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:53.880;-0.250;0.188;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:53.920;-0.625;0.500;-0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:53.960;-1.000;0.625;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:54.000;-0.750;0.625;0.125;Active/Dry;0.00;29.0;;;;;;;;0991;;
A1_S1;2025/05/21;21:10:54.040;-0.560;0.635;0.058;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:54.080;-0.530;0.875;-0.073;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:54.120;-0.860;0.868;-0.165;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:54.160;-0.700;0.813;0.030;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:54.200;-0.425;0.813;0.150;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:54.240;-0.330;0.708;-0.015;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:54.280;-0.205;0.550;-0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:54.320;-0.270;0.980;-0.023;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:54.360;-0.335;0.915;0.040;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:54.400;-0.375;0.950;-0.025;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:54.440;-0.375;1.063;0.020;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:54.480;-0.375;1.093;0.095;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:54.520;-0.278;0.865;0.030;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:54.560;-0.118;1.010;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:54.600;0.125;0.938;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:54.640;0.210;0.768;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:54.680;0.060;0.855;0.043;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:54.720;-0.360;0.965;0.018;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:54.760;-0.263;0.905;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:54.800;-0.288;0.425;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:54.840;-0.418;0.838;0.053;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:54.880;-0.438;0.993;-0.103;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:54.920;-0.553;1.173;-0.240;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:54.960;-0.313;1.000;-1.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:55.000;-0.438;0.938;-0.625;Active/Dry;0.00;29.1;;;;;;;;0991;;
A1_S1;2025/05/21;21:10:55.040;-0.563;1.125;0.250;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:55.080;0.000;0.688;-2.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:55.120;-0.313;0.438;-0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:55.160;-0.688;0.875;-0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:55.200;-0.750;0.750;-0.500;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:55.240;-0.688;0.688;-0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:55.280;-0.563;0.688;-0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:55.320;-0.438;1.000;0.438;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:55.360;-0.813;0.938;0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:55.400;-0.688;0.813;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:55.440;-0.938;0.625;0.250;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:55.480;-0.813;0.688;-0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:55.520;-0.625;0.750;-0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:55.560;-0.375;0.500;-0.188;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:55.600;-0.500;0.625;-0.250;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:55.640;-0.750;1.500;-0.500;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:55.680;-0.500;0.938;-0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:55.720;-1.125;0.563;-0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:55.760;-0.688;0.688;-0.438;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:55.800;-0.563;0.500;-0.188;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:55.840;-0.375;0.813;-0.438;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:55.880;-0.938;0.438;0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:55.920;-0.375;0.688;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:55.960;-0.750;0.625;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:56.000;-0.813;0.563;-0.250;Active/Dry;0.00;29.1;;;;;;;;0993;;
A1_S1;2025/05/21;21:10:56.040;-0.563;0.500;-0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:56.080;-0.750;0.750;-0.188;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:56.120;-0.563;0.625;-0.188;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:56.160;-0.750;0.750;-0.250;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:56.200;-0.625;0.688;-0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:56.240;-0.688;0.563;-0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:56.280;-0.625;0.625;-0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:56.320;-0.750;0.688;-0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:56.360;-0.688;0.813;-0.188;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:56.400;-0.500;0.750;-0.188;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:56.440;-0.750;0.563;-0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:56.480;-0.750;0.688;-0.188;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:56.520;-0.438;0.688;-0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:56.560;-0.625;0.438;-0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:56.600;-0.563;0.563;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:56.640;-0.688;0.625;-0.250;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:56.680;-0.813;0.750;-0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:56.720;-0.750;0.688;-0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:56.760;-0.688;0.688;-0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:56.800;-0.625;0.563;-0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:56.840;-0.625;0.688;-0.188;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:56.880;-0.688;0.688;-0.250;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:56.920;-0.688;0.688;-0.375;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:56.960;-0.563;0.688;-0.250;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:57.000;-0.563;0.688;-0.313;Active/Dry;0.00;29.1;;;;;;;;0993;;
A1_S1;2025/05/21;21:10:57.040;-0.625;0.688;-0.375;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:57.080;-0.688;0.625;-0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:57.120;-0.688;0.563;-0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:57.160;-0.625;0.688;-0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:57.200;-0.625;0.563;-0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:57.240;-0.688;0.750;-0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:57.280;-0.625;0.688;-0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:57.320;-0.688;0.563;-0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:57.360;-1.000;0.688;-0.188;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:57.400;-0.625;0.625;-0.250;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:57.440;-0.563;0.625;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:57.480;-0.563;0.688;-0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:57.520;-0.688;0.625;-0.250;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:57.560;-0.625;0.688;-0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:57.600;-0.688;0.688;-0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:57.640;-0.688;0.563;-0.250;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:57.680;-0.375;0.750;-0.188;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:57.720;-1.000;0.438;-0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:57.760;-0.563;1.125;-0.250;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:57.800;-0.563;0.688;-0.250;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:57.840;-0.500;0.375;-0.563;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:57.880;-0.688;0.813;-0.188;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:57.920;-0.688;0.625;-0.188;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:57.960;-0.625;0.625;-0.188;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:58.000;-0.563;0.625;-0.313;Active/Dry;0.00;29.1;;;;;;;;0993;;
A1_S1;2025/05/21;21:10:58.040;-0.500;0.563;-0.188;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:58.080;-0.500;0.375;-0.250;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:58.120;-0.688;0.750;-0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:58.160;-1.063;0.938;-0.250;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:58.200;-0.625;0.438;-0.438;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:58.240;-0.875;0.813;-0.188;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:58.280;-0.688;0.563;-0.188;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:58.320;-0.813;0.813;-0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:58.360;-0.438;0.875;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:58.400;-0.375;0.750;0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:58.440;-0.500;0.813;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:58.480;-0.563;0.750;-0.250;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:58.520;-0.563;0.938;-0.188;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:58.560;-0.875;0.875;0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:58.600;-1.000;0.875;-0.188;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:58.640;-1.000;0.688;-0.250;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:58.680;-0.500;0.250;-0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:58.720;-0.688;0.563;-0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:58.760;-0.813;0.875;-0.188;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:58.800;-0.313;1.375;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:58.840;-0.625;0.813;0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:58.880;-0.563;0.750;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:58.920;-0.563;0.875;-0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:58.960;-0.688;0.625;0.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:59.000;-0.313;0.875;-0.125;Active/Dry;0.00;29.1;;;;;;;;0993;;
A1_S1;2025/05/21;21:10:59.040;-0.803;1.460;0.180;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:59.080;-0.538;0.475;-0.005;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:59.120;-0.273;0.240;-0.048;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:59.160;-0.488;0.645;0.073;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:59.200;-0.788;0.775;0.100;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:59.240;-0.968;0.875;-0.180;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:59.280;-1.063;0.875;-0.820;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:59.320;-0.983;0.815;-0.660;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:59.360;-0.610;0.485;0.085;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:59.400;-0.350;0.200;-0.325;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:59.440;-0.610;0.560;-0.753;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:59.480;-0.660;0.995;-0.348;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:59.520;-0.595;0.930;-0.608;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:59.560;-0.590;0.575;-0.588;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:59.600;-0.600;0.100;-0.500;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:59.640;-0.705;-0.205;-0.905;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:59.680;-0.580;-0.293;-0.850;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:59.720;-0.455;-0.448;-0.795;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:59.760;-0.628;-0.738;-0.813;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:59.800;-0.388;-0.863;-0.463;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:59.840;-0.208;-0.770;-0.113;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:59.880;-0.298;-0.915;-0.283;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:59.920;-0.370;-1.053;-0.083;;;;;;;;;;;;;
A1_S1;2025/05/21;21:10:59.960;-0.250;-1.000;-0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:11:00.000;-0.313;-1.063;-0.188;Active/Dry;0.00;29.1;;;;;;;;0992;;
A1_S1;2025/05/21;21:11:00.040;-0.250;-1.063;-0.188;;;;;;;;;;;;;
A1_S1;2025/05/21;21:11:00.080;-0.375;-0.688;0.563;;;;;;;;;;;;;
A1_S1;2025/05/21;21:11:00.120;0.063;-1.313;-1.000;;;;;;;;;;;;;
A1_S1;2025/05/21;21:11:00.160;-0.375;-0.938;0.500;;;;;;;;;;;;;
A1_S1;2025/05/21;21:11:00.200;-0.313;-0.750;0.500;;;;;;;;;;;;;
A1_S1;2025/05/21;21:11:00.240;0.063;-0.938;0.313;;;;;;;;;;;;;
A1_S1;2025/05/21;21:11:00.280;-0.063;-0.875;0.125;;;;;;;;;;;;;
A1_S1;2025/05/21;21:11:00.320;-0.188;-1.188;0.063;;;;;;;;;;;;;
A1_S1;2025/05/21;21:11:00.360;-0.313;-0.813;0.375;;;;;;;;;;;;;
A1_S1;2025/05/21;21:11:00.400;-0.438;-0.688;0.375;;;;;;;;;;;;;
A1_S1;2025/05/21;21:11:00.440;-0.375;-0.688;0.375;;;;;;;;;;;;;
A1_S1;2025/05/21;21:11:00.480;-0.188;-0.938;0.500;;;;;;;;;;;;;
