TagID;Date;Time;X;Y;Z;Activity;Depth;Temp. (?C);location-lat;location-lon;height-msl;ground-speed;satellites;hdop;signal-strength;Sensor Raw;Battery (V);Metadata
A2_S1;2025/05/21;21:13:21.000;-0.563;-0.250;-0.625;Active/Dry;0.00;29.5;;;;;;;;1004;4.19;
A2_S1;2025/05/21;21:13:21.040;-0.500;-0.188;-0.563;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:21.080;-0.750;-0.250;-0.813;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:21.120;-0.813;-0.250;-0.938;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:21.160;-0.813;-0.188;-0.750;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:21.200;-0.625;-0.125;-0.688;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:21.240;-0.625;-0.625;-0.563;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:21.280;-0.500;-0.563;-0.875;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:21.320;-0.375;-0.250;-1.000;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:21.360;-0.688;-0.750;-0.813;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:21.400;-0.625;-0.250;-0.688;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:21.440;-0.500;-0.375;-0.688;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:21.480;-0.500;-0.563;-0.750;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:21.520;-0.313;-0.938;-0.750;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:21.560;-0.375;-0.750;-0.563;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:21.600;-0.500;-0.625;-0.625;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:21.640;-0.500;-0.313;-0.688;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:21.680;-0.688;-0.563;-0.813;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:21.720;-0.625;-0.563;-0.875;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:21.760;-0.438;-0.438;-0.813;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:21.800;-0.313;-0.500;-0.938;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:21.840;-0.188;-0.563;-0.938;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:21.880;-0.125;-0.500;-0.750;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:21.920;-0.188;-0.375;-1.000;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:21.960;-0.313;-0.313;-0.750;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:22.000;-0.063;-0.750;-0.688;Active/Dry;0.00;29.5;;;;;;;;0996;;
A2_S1;2025/05/21;21:13:22.040;-0.250;-0.500;-1.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:22.080;-0.375;-0.375;-0.875;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:22.120;-0.438;-0.688;-0.875;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:22.160;-0.563;-0.438;-1.000;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:22.200;-0.375;-0.563;-0.938;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:22.240;-0.250;-0.563;-0.688;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:22.280;-0.313;-0.563;-0.813;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:22.320;-0.188;-0.563;-0.813;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:22.360;0.000;-0.688;-0.813;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:22.400;0.188;-0.813;-1.063;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:22.440;0.125;-0.625;-0.938;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:22.480;0.125;-0.813;-1.250;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:22.520;0.125;-0.875;-1.063;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:22.560;-0.125;-0.625;-0.875;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:22.600;0.188;-0.688;-0.875;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:22.640;0.063;-0.625;-0.938;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:22.680;-0.063;-0.625;-0.875;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:22.720;-0.125;-0.563;-0.938;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:22.760;-0.500;-0.500;-0.875;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:22.800;-0.625;-0.500;-0.875;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:22.840;-0.438;-0.500;-0.563;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:22.880;-0.188;-0.625;-0.438;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:22.920;-0.688;-0.375;-0.563;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:22.960;-0.813;-0.438;-0.563;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:23.000;-0.750;-0.875;-0.875;Active/Dry;0.00;29.5;;;;;;;;0998;;
A2_S1;2025/05/21;21:13:23.040;-0.435;-0.998;-0.955;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:23.080;-0.385;-0.878;-1.305;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:23.120;-0.530;-0.203;-0.478;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:23.160;-0.700;-0.313;-0.263;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:23.200;-0.525;-0.263;-0.013;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:23.240;-0.980;-0.003;-0.138;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:23.280;-1.190;0.135;-0.410;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:23.320;-0.855;0.120;-0.400;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:23.360;-0.813;0.308;-0.233;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:23.400;-0.863;0.338;-0.238;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:23.440;-0.938;0.425;-0.153;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:23.480;-0.878;0.370;-0.098;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:23.520;-0.813;0.500;0.033;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:23.560;-0.778;0.535;-0.078;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:23.600;-0.863;0.638;-0.225;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:23.640;-1.018;0.648;-0.330;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:23.680;-0.808;0.540;-0.248;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:23.720;-0.778;0.320;-0.143;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:23.760;-0.718;0.393;-0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:23.800;-0.788;0.338;-0.225;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:23.840;-0.918;0.365;-0.460;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:23.880;-0.828;0.595;-0.280;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:23.920;-0.928;0.050;-0.710;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:23.960;-0.500;-0.063;-0.938;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:24.000;-0.938;0.438;-0.563;Active/Dry;0.00;29.5;;;;;;;;0996;;
A2_S1;2025/05/21;21:13:24.040;-1.063;0.438;-0.500;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:24.080;-0.688;0.188;-0.438;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:24.120;-0.688;0.125;-0.313;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:24.160;-0.938;-0.063;-0.688;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:24.200;-0.938;0.438;-0.313;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:24.240;-0.813;-0.188;-0.625;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:24.280;-0.938;-0.125;-0.500;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:24.320;-0.938;0.063;-0.375;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:24.360;-1.000;0.000;-0.688;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:24.400;-1.125;0.875;-0.250;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:24.440;-0.938;0.000;-0.438;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:24.480;-0.875;0.000;-0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:24.520;-0.938;0.188;-0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:24.560;-0.938;0.000;-0.625;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:24.600;-0.813;-0.063;-0.563;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:24.640;-0.688;-0.063;-0.625;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:24.680;-1.000;0.000;-0.313;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:24.720;-0.875;-0.250;-0.500;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:24.760;-1.063;0.188;-0.250;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:24.800;-0.750;-0.250;-0.563;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:24.840;-1.000;-0.250;-0.500;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:24.880;-0.938;-0.188;0.063;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:24.920;-1.000;-0.125;-0.313;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:24.960;-1.250;-0.250;-0.438;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:25.000;-1.000;-0.563;-0.438;Active/Dry;0.00;29.5;;;;;;;;0997;;
A2_S1;2025/05/21;21:13:25.040;-0.935;-0.248;0.043;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:25.080;-0.875;-0.188;-0.428;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:25.120;-0.890;-0.210;-0.290;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:25.160;-0.870;-0.285;-0.055;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:25.200;-0.350;0.138;0.113;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:25.240;-0.985;-0.093;-0.583;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:25.280;-0.938;-0.153;-0.268;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:25.320;-0.998;-0.043;-0.353;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:25.360;-1.215;0.000;-0.123;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:25.400;-0.875;-0.050;-0.088;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:25.440;-0.400;-0.125;-0.793;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:25.480;-0.780;-0.125;-0.688;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:25.520;-0.878;0.070;-0.688;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:25.560;-0.938;0.110;-0.513;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:25.600;-1.013;0.713;-0.938;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:25.640;-1.023;0.468;-0.593;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:25.680;-0.830;-0.023;-0.103;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:25.720;-0.885;-0.288;0.028;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:25.760;-0.938;-0.280;-0.413;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:25.800;-1.038;0.000;-0.363;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:25.840;-1.010;-0.305;-0.155;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:25.880;-1.000;-0.320;-0.345;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:25.920;-0.943;-0.198;-0.203;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:25.960;-0.938;-0.375;-0.500;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:26.000;-1.000;-0.500;0.313;Active/Dry;0.00;29.5;;;;;;;;0998;;
A2_S1;2025/05/21;21:13:26.040;-0.938;-0.063;-0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:26.080;-1.000;-0.063;-0.250;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:26.120;-0.688;0.250;0.500;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:26.160;-1.063;-0.438;-0.438;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:26.200;-1.000;-0.188;-0.375;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:26.240;-0.938;-0.250;-0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:26.280;-1.000;-0.250;-0.375;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:26.320;-0.813;-0.125;-0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:26.360;-0.875;-0.375;-0.063;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:26.400;-0.750;-0.250;0.063;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:26.440;-0.875;-0.375;-0.250;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:26.480;-0.750;-0.438;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:26.520;-0.875;-0.938;-0.063;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:26.560;-0.625;-0.563;-0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:26.600;-0.625;-0.750;-0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:26.640;-1.063;-1.188;-0.063;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:26.680;-0.750;-0.688;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:26.720;-0.500;-0.625;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:26.760;-0.875;0.250;-0.250;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:26.800;-0.813;-1.876;-0.375;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:26.840;-0.125;-1.063;-0.563;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:26.880;-0.250;-0.938;-0.813;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:26.920;-0.375;-1.000;-0.438;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:26.960;-0.250;-0.813;-0.375;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:27.000;-0.375;-0.938;-0.375;Active/Dry;0.00;29.6;;;;;;;;0996;;
A2_S1;2025/05/21;21:13:27.040;-0.370;-0.818;-0.320;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:27.080;-0.245;-0.938;-0.505;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:27.120;-0.188;-0.923;-0.555;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:27.160;-0.198;-0.813;-0.490;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:27.200;-0.263;-0.825;-0.438;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:27.240;-0.238;-0.860;-0.498;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:27.280;-0.035;-0.865;-0.653;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:27.320;-0.165;-0.900;-0.583;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:27.360;-0.318;-0.755;-0.603;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:27.400;-0.363;-0.950;-0.538;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:27.440;-0.278;-0.925;-0.473;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:27.480;-0.253;-0.780;-0.588;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:27.520;-0.253;-0.878;-0.718;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:27.560;-0.313;-0.903;-0.618;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:27.600;-0.313;-0.913;-0.563;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:27.640;-0.313;-0.858;-0.643;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:27.680;-0.270;-0.940;-0.645;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:27.720;-0.250;-1.000;-0.535;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:27.760;-0.155;-1.190;-0.453;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:27.800;-0.025;-0.850;-0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:27.840;0.158;-0.960;-0.230;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:27.880;0.298;-0.945;-0.305;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:27.920;0.313;-0.880;-0.255;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:27.960;0.063;-0.875;-0.375;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:28.000;0.188;-1.000;-0.313;Active/Dry;0.00;29.6;;;;;;;;0996;;
A2_S1;2025/05/21;21:13:28.040;0.375;-0.938;-0.438;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:28.080;-0.125;-1.188;-0.375;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:28.120;0.000;-1.125;-0.250;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:28.160;0.188;-1.188;-0.625;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:28.200;0.063;-1.250;-0.500;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:28.240;0.188;-1.063;-0.500;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:28.280;0.313;-0.750;-0.375;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:28.320;0.250;-0.875;-0.438;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:28.360;0.125;-1.000;-0.063;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:28.400;0.188;-0.875;-0.313;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:28.440;-0.125;-1.000;-0.313;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:28.480;0.063;-0.938;-0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:28.520;0.063;-1.125;-0.313;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:28.560;0.500;-1.063;-0.688;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:28.600;0.375;-1.000;-0.563;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:28.640;0.125;-0.938;-0.438;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:28.680;0.063;-1.125;-0.250;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:28.720;0.063;-1.000;-0.313;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:28.760;-0.063;-1.063;-0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:28.800;0.063;-0.875;-0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:28.840;0.125;-0.938;-0.375;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:28.880;0.000;-1.125;-0.438;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:28.920;0.375;-1.063;-0.625;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:28.960;0.313;-0.813;-0.750;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:29.000;0.250;-1.000;-0.625;Active/Dry;0.00;29.6;;;;;;;;0995;;
A2_S1;2025/05/21;21:13:29.040;0.128;-0.998;-0.443;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:29.080;0.193;-0.918;-0.573;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:29.120;0.265;-0.673;-0.688;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:29.160;0.375;-0.573;-0.678;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:29.200;0.375;-0.638;-0.650;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:29.240;0.360;-0.718;-0.735;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:29.280;0.313;-0.813;-0.688;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:29.320;0.333;-0.753;-0.708;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:29.360;0.420;-0.625;-0.728;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:29.400;0.500;-0.550;-0.638;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:29.440;0.528;-0.493;-0.645;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:29.480;0.563;-0.713;-0.600;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:29.520;0.498;-0.973;-0.568;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:29.560;0.578;-0.783;-0.653;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:29.600;0.725;-0.675;-0.588;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:29.640;0.510;-0.910;-0.283;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:29.680;0.248;-0.830;0.045;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:29.720;0.458;-0.795;-0.055;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:29.760;0.563;-0.860;-0.078;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:29.800;0.463;-1.025;0.088;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:29.840;0.438;-0.905;0.178;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:29.880;0.713;-0.820;0.243;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:29.920;0.693;-0.755;0.250;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:29.960;0.438;-0.688;0.500;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:30.000;1.751;-0.438;-2.126;Active/Dry;0.00;29.6;;;;;;;;1000;;
A2_S1;2025/05/21;21:13:30.040;0.625;-0.813;0.313;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:30.080;0.688;-0.750;0.375;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:30.120;0.438;-0.688;0.500;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:30.160;0.813;-0.625;0.250;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:30.200;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:30.240;0.688;-0.813;0.250;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:30.280;0.750;-0.938;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:30.320;0.813;-0.688;0.000;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:30.360;0.875;-0.563;0.000;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:30.400;1.063;-0.438;-0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:30.440;0.625;-0.688;0.250;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:30.480;0.563;-0.500;0.250;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:30.520;0.563;-0.438;0.000;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:30.560;0.625;-0.375;-0.375;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:30.600;1.188;-1.125;-0.500;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:30.640;1.063;-1.063;-0.313;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:30.680;0.813;-0.688;-0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:30.720;0.750;-0.500;-0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:30.760;0.688;-0.188;-0.250;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:30.800;0.625;-0.063;-0.438;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:30.840;0.750;-0.250;-0.625;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:30.880;0.813;-0.438;-0.688;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:30.920;0.813;-0.438;-0.625;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:30.960;0.875;-0.500;-0.563;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:31.000;0.938;-0.563;-0.625;Active/Dry;0.00;29.6;;;;;;;;0995;;
A2_S1;2025/05/21;21:13:31.040;0.875;-0.625;-0.625;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:31.080;0.688;-0.500;-0.563;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:31.120;0.688;-0.375;-0.625;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:31.160;0.688;-0.438;-0.625;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:31.200;0.688;-0.438;-0.500;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:31.240;0.625;-0.500;-0.438;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:31.280;0.750;-0.438;-0.438;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:31.320;0.750;-0.500;-0.500;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:31.360;0.875;-0.563;-0.563;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:31.400;0.813;-0.625;-0.563;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:31.440;0.875;-0.688;-0.563;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:31.480;0.750;-0.438;-0.563;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:31.520;0.750;-0.500;-0.500;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:31.560;0.750;-0.375;-0.500;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:31.600;0.688;-0.250;-0.563;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:31.640;0.688;-0.313;-0.500;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:31.680;0.813;-0.313;-0.438;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:31.720;0.688;-0.313;-0.375;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:31.760;0.750;-0.188;-0.375;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:31.800;0.938;-0.313;-0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:31.840;0.813;-0.500;-0.063;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:31.880;0.938;-0.438;-0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:31.920;1.000;-0.500;-0.313;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:31.960;1.000;-0.500;-0.313;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:32.000;0.875;-0.500;-0.250;Active/Dry;0.00;29.6;;;;;;;;0997;;
A2_S1;2025/05/21;21:13:32.040;0.933;-0.500;-0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:32.080;0.808;-0.505;-0.183;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:32.120;0.750;-0.578;-0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:32.160;0.740;-0.688;-0.115;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:32.200;0.688;-0.700;-0.050;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:32.240;0.688;-0.750;0.000;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:32.280;0.688;-0.750;0.000;;;;;;;;;;;;;
A2_S1;2025/05/21;21:13:32.320;0.728;-0.730;-0.020;;;;;;;;;;;;;
